mnum,name,sido,sigg,dyear,dnum,lat,lng
14800004690020080001UMI1000001001,상수원보호구역,전라남도,진도군,2008,0001,34.546083,126.2754259
15000004690000000000UMI1000000004,상수원보호구역,전라남도,진도군,0000,0000,34.2980233,126.0758605
15000004690000000000UMI1000000003,상수원보호구역,전라남도,진도군,0000,0000,34.4419124,126.3384875
15000004690000000000UMI1000000002,상수원보호구역,전라남도,진도군,0000,0000,34.4507236,126.3121426
15000004690000000000UMI1000000001,상수원보호구역,전라남도,진도군,0000,0000,34.5439828,126.2785112
14800004690020110175UMI9990001005,상수원보호기타,전라남도,진도군,2011,0175,34.2555362,125.9112833
14800004690020110175UMI9990001004,상수원보호기타,전라남도,진도군,2011,0175,34.234658,125.9359289
14800004690020110175UMI9990001003,상수원보호기타,전라남도,진도군,2011,0175,34.2353369,126.0496751
14800004690020110175UMI9990001002,상수원보호기타,전라남도,진도군,2011,0175,34.3717789,126.1678757
14800004690020110175UMI9990001001,상수원보호기타,전라남도,진도군,2011,0175,34.4842937,126.0491303
15000004686000000000UMI1000000009,상수원보호구역,전라남도,함평군,0000,0000,35.0846951,126.5091048
15000004686000000000UMI1000000011,상수원보호구역,전라남도,함평군,0000,0000,35.0810505,126.5113775
15000004686000000000UMI1000000017,상수원보호구역,전라남도,함평군,0000,0000,35.0759257,126.5178216
15000004686000000000UMI1000000014,상수원보호구역,전라남도,함평군,0000,0000,35.0776778,126.516006
15000004686000000000UMI1000000015,상수원보호구역,전라남도,함평군,0000,0000,35.0771243,126.5172169
15000004686000000000UMI1000000006,상수원보호구역,전라남도,함평군,0000,0000,35.0929177,126.506771
15000004686000000000UMI1000000003,상수원보호구역,전라남도,함평군,0000,0000,35.1291505,126.5383668
15000004686000000000UMI1000000029,상수원보호구역,전라남도,함평군,0000,0000,35.0720162,126.522628
15000004686000000000UMI1000000028,상수원보호구역,전라남도,함평군,0000,0000,35.0720043,126.5212942
15000004686000000000UMI1000000031,상수원보호구역,전라남도,함평군,0000,0000,35.0695926,126.521631
15000004686000000000UMI1000000023,상수원보호구역,전라남도,함평군,0000,0000,35.0746012,126.5209837
15000004686000000000UMI1000000020,상수원보호구역,전라남도,함평군,0000,0000,35.0745632,126.5211832
15000004686000000000UMI1000000032,상수원보호구역,전라남도,함평군,0000,0000,35.0708067,126.5211848
15000004686000000000UMI1000000012,상수원보호구역,전라남도,함평군,0000,0000,35.0786816,126.513859
15000004686000000000UMI1000000007,상수원보호구역,전라남도,함평군,0000,0000,35.0922181,126.5066099
15000004686000000000UMI1000000008,상수원보호구역,전라남도,함평군,0000,0000,35.0886245,126.5092218
15000004686000000000UMI1000000010,상수원보호구역,전라남도,함평군,0000,0000,35.0812085,126.5114878
15000004686000000000UMI1000000019,상수원보호구역,전라남도,함평군,0000,0000,35.0758902,126.5189219
15000004686000000000UMI1000000013,상수원보호구역,전라남도,함평군,0000,0000,35.0782259,126.5151563
15000004686000000000UMI1000000001,상수원보호구역,전라남도,함평군,0000,0000,35.1257363,126.531365
15000004686000000000UMI1000000026,상수원보호구역,전라남도,함평군,0000,0000,35.07187,126.5221571
15000004686000000000UMI1000000004,상수원보호구역,전라남도,함평군,0000,0000,35.0928671,126.5075373
15000004686000000000UMI1000000002,상수원보호구역,전라남도,함평군,0000,0000,35.1384017,126.527486
15000004686000000000UMI1000000005,상수원보호구역,전라남도,함평군,0000,0000,35.0933544,126.5081205
15000004686000000000UMI1000000018,상수원보호구역,전라남도,함평군,0000,0000,35.0765014,126.5184948
15000004686000000000UMI1000000022,상수원보호구역,전라남도,함평군,0000,0000,35.0754124,126.5235977
15000004686000000000UMI1000000025,상수원보호구역,전라남도,함평군,0000,0000,35.0727545,126.5214788
15000004686000000000UMI1000000016,상수원보호구역,전라남도,함평군,0000,0000,35.0761696,126.513935
15000004686000000000UMI1000000024,상수원보호구역,전라남도,함평군,0000,0000,35.0738879,126.5220229
15000004686000000000UMI1000000027,상수원보호구역,전라남도,함평군,0000,0000,35.0655365,126.4954934
15000004686000000000UMI1000000033,상수원보호구역,전라남도,함평군,0000,0000,35.0705566,126.521492
15000004686000000000UMI1000000030,상수원보호구역,전라남도,함평군,0000,0000,35.0731346,126.5250533
14800004686020110175UMI9990001002,상수원보호기타,전라남도,함평군,2011,0175,35.1154977,126.5247886
14800004686020110175UMI9990001001,상수원보호기타,전라남도,함평군,2011,0175,35.1435953,126.4971563
15000004682000000000UMI1000000005,상수원보호구역,전라남도,해남군,0000,0000,34.5033213,126.5989895
15000004682000000000UMI1000000003,상수원보호구역,전라남도,해남군,0000,0000,34.5293498,126.5844719
15000004682000000000UMI1000000002,상수원보호구역,전라남도,해남군,0000,0000,34.5882793,126.4226401
15000004682000000000UMI1000000006,상수원보호구역,전라남도,해남군,0000,0000,34.3384709,126.5441353
14800004679000000000UMI1000000014,상수원보호구역,전라남도,화순군,0000,0000,34.9740412,127.164305
14800004679000000000UMI1000000013,상수원보호구역,전라남도,화순군,0000,0000,34.980788,127.1520395
14800004679000000000UMI1000000011,상수원보호구역,전라남도,화순군,0000,0000,34.9944865,127.1323193
14800004679000000000UMI1000000010,상수원보호구역,전라남도,화순군,0000,0000,35.0125574,127.1153867
14800004679000000000UMI1000000009,상수원보호구역,전라남도,화순군,0000,0000,35.0060512,127.1159661
14800004679000000000UMI1000000008,상수원보호구역,전라남도,화순군,0000,0000,35.0140588,127.107615
14800004679000000000UMI1000000004,상수원보호구역,전라남도,화순군,0000,0000,35.1022596,127.1080832
14800004679000000000UMI1000000003,상수원보호구역,전라남도,화순군,0000,0000,35.1153514,127.1007282
14800004679000000000UMI1000000002,상수원보호구역,전라남도,화순군,0000,0000,35.1147477,127.1140486
14800004679000000000UMI1000000007,상수원보호구역,전라남도,화순군,0000,0000,35.0855453,127.1042659
14800004679000000000UMI1000000001,상수원보호구역,전라남도,화순군,0000,0000,35.1251702,127.1141509
14800004679000000000UMI1000000005,상수원보호구역,전라남도,화순군,0000,0000,35.0978203,127.0905625
14800004679000000000UMI1000000006,상수원보호구역,전라남도,화순군,0000,0000,35.0814115,127.0930917
64500005219020080414UMI1000001001,상수원보호구역,전북특별자치도,남원시,2008,0414,35.4225929,127.3968997
64500005219020080414UMI1000002001,상수원보호구역,전북특별자치도,남원시,2008,0414,35.4180408,127.4009149
64500005219020080414UMI1000003001,상수원보호구역,전북특별자치도,남원시,2008,0414,35.4223546,127.4114312
14800005219020110175UMI9990002010,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4296642,127.4428445
14800005219020110175UMI9990002008,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4316531,127.4578939
14800005219020110175UMI9990002028,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4246037,127.4119227
14800005219020110175UMI9990001019,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4907852,127.464374
14800005219020110175UMI9990001005,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4108861,127.4441799
14800005219020110175UMI9990001018,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4864494,127.4565419
14800005219020110175UMI9990001002,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4573893,127.4273052
14800005219020110175UMI9990002026,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4199763,127.3992358
14800005219020110175UMI9990001001,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4610357,127.4108208
14800005219020110175UMI9990001010,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4445598,127.4532846
14800005219020110175UMI9990001020,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4949081,127.4604981
14800005219020110175UMI9990001013,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4556128,127.4688377
14800005219020110175UMI9990002018,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4597268,127.4346599
14800005219020110175UMI9990002009,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4162577,127.4299462
14800005219020110175UMI9990002016,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4516777,127.4518558
14800005219020110175UMI9990001014,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4557355,127.4891236
14800005219020110175UMI9990001006,상수원보호기타,전북특별자치도,남원시,2011,0175,35.410617,127.4377212
14800005219020110175UMI9990002017,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4625383,127.4395033
14800005219020110175UMI9990002022,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4562319,127.4070703
14800005219020110175UMI9990002012,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4393403,127.4518018
14800005219020110175UMI9990002013,상수원보호기타,전북특별자치도,남원시,2011,0175,35.438138,127.4520112
14800005219020110175UMI9990001011,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4535493,127.4523865
14800005219020110175UMI9990001008,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4342305,127.4638615
14800005219020110175UMI9990001016,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4910745,127.4710509
14800005219020110175UMI9990002007,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4261073,127.4602301
14800005219020110175UMI9990002014,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4553797,127.4410874
14800005219020110175UMI9990002020,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4520144,127.4156124
14800005219020110175UMI9990001015,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4747224,127.4703504
14800005219020110175UMI9990001007,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4259891,127.4852625
14800005219020110175UMI9990001003,상수원보호기타,전북특별자치도,남원시,2011,0175,35.3959936,127.4714874
14800005219020110175UMI9990001012,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4618666,127.4517382
14800005219020110175UMI9990002015,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4452225,127.4404475
14800005219020110175UMI9990001017,상수원보호기타,전북특별자치도,남원시,2011,0175,35.475547,127.4377651
14800005219020110175UMI9990002023,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4251286,127.4203926
14800005219020110175UMI9990002021,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4405491,127.404197
14800005219020110175UMI9990001009,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4429839,127.478936
14800005219020110175UMI9990001004,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4110283,127.4691292
14800005219020110175UMI9990002019,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4450388,127.4235467
14800005219020110175UMI9990002011,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4355857,127.4525886
14800005219020110175UMI9990002024,상수원보호기타,전북특별자치도,남원시,2011,0175,35.4276829,127.4007027
64500005273020080453UMI1000001001,상수원보호구역,전북특별자치도,무주군,2008,0453,35.8041182,127.6990032
64500005273020080450UMI1000001001,상수원보호구역,전북특별자치도,무주군,2008,0450,35.8837946,127.7779335
64500005273020080452UMI1000001001,상수원보호구역,전북특별자치도,무주군,2008,0452,35.9710654,127.7759255
64500005273020080451UMI1000001001,상수원보호구역,전북특별자치도,무주군,2008,0451,36.0078677,127.6819468
64500005273020080452UMI1000002001,상수원보호구역,전북특별자치도,무주군,2008,0452,35.9723462,127.7871238
14800005273020110175UMI9990015001,상수원보호기타,전북특별자치도,무주군,2011,0175,35.8043534,127.7048272
14800005273020110175UMI9990014001,상수원보호기타,전북특별자치도,무주군,2011,0175,35.8640871,127.7759909
14800005273020110175UMI9990006001,상수원보호기타,전북특별자치도,무주군,2011,0175,35.8469114,127.7527428
14800005273020110175UMI9990007001,상수원보호기타,전북특별자치도,무주군,2011,0175,36.0093253,127.6907497
14800005273020110175UMI9990012001,상수원보호기타,전북특별자치도,무주군,2011,0175,35.9494676,127.776538
14800005273020110175UMI9990003001,상수원보호기타,전북특별자치도,무주군,2011,0175,36.0492533,127.6923152
14800005273020110175UMI9990013001,상수원보호기타,전북특별자치도,무주군,2011,0175,35.9810607,127.882178
14800005273020110175UMI9990002001,상수원보호기타,전북특별자치도,무주군,2011,0175,36.04397,127.6722089
14800005273020110175UMI9990004001,상수원보호기타,전북특별자치도,무주군,2011,0175,36.0147507,127.72288
14800005273020110175UMI9990008001,상수원보호기타,전북특별자치도,무주군,2011,0175,35.7531097,126.636003
